,Company_Name,Ratings,Rating_Count,Salary,Interview,Jobs
5596,Amazon,3.9,31k,1.5L,5.8k,1.9k
5597,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5598,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5599,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5600,Cognizant,3.6,60.2k,6L,6.3k,624
5601,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5602,HDFC Bank,3.8,51.1k,1.5L,3k,330
5603,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
5604,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
5605,HCLTech,3.4,44.8k,3.8L,4.5k,284
5606,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
5607,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
5608,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
5609,Jio,4.4,33.1k,62.5k,4.1k,3
5610,Axis Bank,3.6,32.5k,1L,1.9k,192
5611,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
5612,Amazon,3.9,31k,1.5L,5.8k,1.9k
5613,iEnergizer,4.6,27.2k,24k,1.2k,94
5614,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5615,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5616,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5617,Cognizant,3.6,60.2k,6L,6.3k,624
5618,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5619,HDFC Bank,3.8,51.1k,1.5L,3k,330
5620,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
5621,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
5622,HCLTech,3.4,44.8k,3.8L,4.5k,284
5623,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
5624,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
5625,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
5626,Jio,4.4,33.1k,62.5k,4.1k,3
5627,Axis Bank,3.6,32.5k,1L,1.9k,192
5628,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
5629,Amazon,3.9,31k,1.5L,5.8k,1.9k
5630,iEnergizer,4.6,27.2k,24k,1.2k,94
5631,Reliance Retail,3.9,27.1k,76.7k,1.9k,130
5632,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5633,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5634,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5635,Cognizant,3.6,60.2k,6L,6.3k,624
5636,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5637,HDFC Bank,3.8,51.1k,1.5L,3k,330
5638,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
5639,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
5640,HCLTech,3.4,44.8k,3.8L,4.5k,284
5641,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
5642,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
5643,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
5644,Jio,4.4,33.1k,62.5k,4.1k,3
5645,Axis Bank,3.6,32.5k,1L,1.9k,192
5646,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
5647,Amazon,3.9,31k,1.5L,5.8k,1.9k
5648,iEnergizer,4.6,27.2k,24k,1.2k,94
5649,Reliance Retail,3.9,27.1k,76.7k,1.9k,130
5650,LTIMindtree,3.6,26k,1.9L,3.4k,548
5651,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5652,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5653,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5654,Cognizant,3.6,60.2k,6L,6.3k,624
5655,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5656,HDFC Bank,3.8,51.1k,1.5L,3k,330
5657,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
5658,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
5659,HCLTech,3.4,44.8k,3.8L,4.5k,284
5660,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
5661,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
5662,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
5663,Jio,4.4,33.1k,62.5k,4.1k,3
5664,Axis Bank,3.6,32.5k,1L,1.9k,192
5665,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
5666,Amazon,3.9,31k,1.5L,5.8k,1.9k
5667,iEnergizer,4.6,27.2k,24k,1.2k,94
5668,Reliance Retail,3.9,27.1k,76.7k,1.9k,130
5669,LTIMindtree,3.6,26k,1.9L,3.4k,548
5670,IBM,3.9,25.4k,2.1L,2.6k,2k
5671,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5672,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5673,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5674,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5675,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5676,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5677,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5678,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5679,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5680,Cognizant,3.6,60.2k,6L,6.3k,624
5681,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5682,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5683,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5684,Cognizant,3.6,60.2k,6L,6.3k,624
5685,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5686,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5687,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5688,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5689,Cognizant,3.6,60.2k,6L,6.3k,624
5690,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5691,HDFC Bank,3.8,51.1k,1.5L,3k,330
5692,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5693,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5694,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5695,Cognizant,3.6,60.2k,6L,6.3k,624
5696,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5697,HDFC Bank,3.8,51.1k,1.5L,3k,330
5698,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
5699,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5700,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5701,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5702,Cognizant,3.6,60.2k,6L,6.3k,624
5703,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5704,HDFC Bank,3.8,51.1k,1.5L,3k,330
5705,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
5706,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
5707,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5708,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5709,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5710,Cognizant,3.6,60.2k,6L,6.3k,624
5711,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5712,HDFC Bank,3.8,51.1k,1.5L,3k,330
5713,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
5714,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
5715,HCLTech,3.4,44.8k,3.8L,4.5k,284
5716,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5717,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5718,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5719,Cognizant,3.6,60.2k,6L,6.3k,624
5720,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5721,HDFC Bank,3.8,51.1k,1.5L,3k,330
5722,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
5723,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
5724,HCLTech,3.4,44.8k,3.8L,4.5k,284
5725,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
5726,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5727,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5728,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5729,Cognizant,3.6,60.2k,6L,6.3k,624
5730,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5731,HDFC Bank,3.8,51.1k,1.5L,3k,330
5732,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
5733,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
5734,HCLTech,3.4,44.8k,3.8L,4.5k,284
5735,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
5736,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
5737,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5738,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5739,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5740,Cognizant,3.6,60.2k,6L,6.3k,624
5741,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5742,HDFC Bank,3.8,51.1k,1.5L,3k,330
5743,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
5744,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
5745,HCLTech,3.4,44.8k,3.8L,4.5k,284
5746,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
5747,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
5748,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
5749,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5750,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5751,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5752,Cognizant,3.6,60.2k,6L,6.3k,624
5753,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5754,HDFC Bank,3.8,51.1k,1.5L,3k,330
5755,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
5756,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
5757,HCLTech,3.4,44.8k,3.8L,4.5k,284
5758,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
5759,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
5760,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
5761,Jio,4.4,33.1k,62.5k,4.1k,3
5762,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5763,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5764,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5765,Cognizant,3.6,60.2k,6L,6.3k,624
5766,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5767,HDFC Bank,3.8,51.1k,1.5L,3k,330
5768,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
5769,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
5770,HCLTech,3.4,44.8k,3.8L,4.5k,284
5771,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
5772,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
5773,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
5774,Jio,4.4,33.1k,62.5k,4.1k,3
5775,Axis Bank,3.6,32.5k,1L,1.9k,192
5776,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5777,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5778,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5779,Cognizant,3.6,60.2k,6L,6.3k,624
5780,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5781,HDFC Bank,3.8,51.1k,1.5L,3k,330
5782,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
5783,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
5784,HCLTech,3.4,44.8k,3.8L,4.5k,284
5785,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
5786,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
5787,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
5788,Jio,4.4,33.1k,62.5k,4.1k,3
5789,Axis Bank,3.6,32.5k,1L,1.9k,192
5790,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
5791,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5792,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5793,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5794,Cognizant,3.6,60.2k,6L,6.3k,624
5795,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5796,HDFC Bank,3.8,51.1k,1.5L,3k,330
5797,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
5798,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
5799,HCLTech,3.4,44.8k,3.8L,4.5k,284
5800,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
5801,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
5802,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
5803,Jio,4.4,33.1k,62.5k,4.1k,3
5804,Axis Bank,3.6,32.5k,1L,1.9k,192
5805,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
5806,Amazon,3.9,31k,1.5L,5.8k,1.9k
5807,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5808,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5809,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5810,Cognizant,3.6,60.2k,6L,6.3k,624
5811,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5812,HDFC Bank,3.8,51.1k,1.5L,3k,330
5813,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
5814,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
5815,HCLTech,3.4,44.8k,3.8L,4.5k,284
5816,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
5817,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
5818,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
5819,Jio,4.4,33.1k,62.5k,4.1k,3
5820,Axis Bank,3.6,32.5k,1L,1.9k,192
5821,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
5822,Amazon,3.9,31k,1.5L,5.8k,1.9k
5823,iEnergizer,4.6,27.2k,24k,1.2k,94
5824,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5825,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5826,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5827,Cognizant,3.6,60.2k,6L,6.3k,624
5828,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5829,HDFC Bank,3.8,51.1k,1.5L,3k,330
5830,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
5831,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
5832,HCLTech,3.4,44.8k,3.8L,4.5k,284
5833,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
5834,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
5835,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
5836,Jio,4.4,33.1k,62.5k,4.1k,3
5837,Axis Bank,3.6,32.5k,1L,1.9k,192
5838,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
5839,Amazon,3.9,31k,1.5L,5.8k,1.9k
5840,iEnergizer,4.6,27.2k,24k,1.2k,94
5841,Reliance Retail,3.9,27.1k,76.7k,1.9k,130
5842,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5843,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5844,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5845,Cognizant,3.6,60.2k,6L,6.3k,624
5846,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5847,HDFC Bank,3.8,51.1k,1.5L,3k,330
5848,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
5849,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
5850,HCLTech,3.4,44.8k,3.8L,4.5k,284
5851,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
5852,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
5853,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
5854,Jio,4.4,33.1k,62.5k,4.1k,3
5855,Axis Bank,3.6,32.5k,1L,1.9k,192
5856,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
5857,Amazon,3.9,31k,1.5L,5.8k,1.9k
5858,iEnergizer,4.6,27.2k,24k,1.2k,94
5859,Reliance Retail,3.9,27.1k,76.7k,1.9k,130
5860,LTIMindtree,3.6,26k,1.9L,3.4k,548
5861,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5862,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5863,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5864,Cognizant,3.6,60.2k,6L,6.3k,624
5865,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5866,HDFC Bank,3.8,51.1k,1.5L,3k,330
5867,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
5868,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
5869,HCLTech,3.4,44.8k,3.8L,4.5k,284
5870,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
5871,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
5872,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
5873,Jio,4.4,33.1k,62.5k,4.1k,3
5874,Axis Bank,3.6,32.5k,1L,1.9k,192
5875,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
5876,Amazon,3.9,31k,1.5L,5.8k,1.9k
5877,iEnergizer,4.6,27.2k,24k,1.2k,94
5878,Reliance Retail,3.9,27.1k,76.7k,1.9k,130
5879,LTIMindtree,3.6,26k,1.9L,3.4k,548
5880,IBM,3.9,25.4k,2.1L,2.6k,2k
5881,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5882,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5883,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5884,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5885,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5886,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5887,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5888,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5889,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5890,Cognizant,3.6,60.2k,6L,6.3k,624
5891,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5892,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5893,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5894,Cognizant,3.6,60.2k,6L,6.3k,624
5895,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5896,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5897,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5898,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5899,Cognizant,3.6,60.2k,6L,6.3k,624
5900,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5901,HDFC Bank,3.8,51.1k,1.5L,3k,330
5902,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5903,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5904,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5905,Cognizant,3.6,60.2k,6L,6.3k,624
5906,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5907,HDFC Bank,3.8,51.1k,1.5L,3k,330
5908,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
5909,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5910,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5911,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5912,Cognizant,3.6,60.2k,6L,6.3k,624
5913,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5914,HDFC Bank,3.8,51.1k,1.5L,3k,330
5915,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
5916,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
5917,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5918,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5919,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5920,Cognizant,3.6,60.2k,6L,6.3k,624
5921,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5922,HDFC Bank,3.8,51.1k,1.5L,3k,330
5923,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
5924,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
5925,HCLTech,3.4,44.8k,3.8L,4.5k,284
5926,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5927,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5928,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5929,Cognizant,3.6,60.2k,6L,6.3k,624
5930,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5931,HDFC Bank,3.8,51.1k,1.5L,3k,330
5932,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
5933,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
5934,HCLTech,3.4,44.8k,3.8L,4.5k,284
5935,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
5936,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5937,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5938,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5939,Cognizant,3.6,60.2k,6L,6.3k,624
5940,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5941,HDFC Bank,3.8,51.1k,1.5L,3k,330
5942,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
5943,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
5944,HCLTech,3.4,44.8k,3.8L,4.5k,284
5945,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
5946,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
5947,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5948,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5949,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5950,Cognizant,3.6,60.2k,6L,6.3k,624
5951,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5952,HDFC Bank,3.8,51.1k,1.5L,3k,330
5953,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
5954,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
5955,HCLTech,3.4,44.8k,3.8L,4.5k,284
5956,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
5957,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
5958,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
5959,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5960,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5961,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5962,Cognizant,3.6,60.2k,6L,6.3k,624
5963,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5964,HDFC Bank,3.8,51.1k,1.5L,3k,330
5965,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
5966,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
5967,HCLTech,3.4,44.8k,3.8L,4.5k,284
5968,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
5969,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
5970,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
5971,Jio,4.4,33.1k,62.5k,4.1k,3
5972,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5973,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5974,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5975,Cognizant,3.6,60.2k,6L,6.3k,624
5976,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5977,HDFC Bank,3.8,51.1k,1.5L,3k,330
5978,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
5979,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
5980,HCLTech,3.4,44.8k,3.8L,4.5k,284
5981,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
5982,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
5983,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
5984,Jio,4.4,33.1k,62.5k,4.1k,3
5985,Axis Bank,3.6,32.5k,1L,1.9k,192
5986,TCS,3.3,1.1L,9.8L,11.9k,2.7k
5987,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
5988,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
5989,Cognizant,3.6,60.2k,6L,6.3k,624
5990,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
5991,HDFC Bank,3.8,51.1k,1.5L,3k,330
5992,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
5993,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
5994,HCLTech,3.4,44.8k,3.8L,4.5k,284
5995,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
5996,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
5997,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
5998,Jio,4.4,33.1k,62.5k,4.1k,3
5999,Axis Bank,3.6,32.5k,1L,1.9k,192
6000,Concentrix Corporation,3.6,31.6k,1.3L,2k,61
6001,TCS,3.3,1.1L,9.8L,11.9k,2.7k
6002,Accenture,3.7,71.9k,6.5L,9.2k,37.9k
6003,Wipro,3.6,63.8k,4.8L,6.7k,5.6k
6004,Cognizant,3.6,60.2k,6L,6.3k,624
6005,Capgemini,3.7,51.8k,4.8L,5.5k,2.1k
6006,HDFC Bank,3.8,51.1k,1.5L,3k,330
6007,Infosys,3.5,47.7k,5.2L,8.4k,2.5k
6008,ICICI Bank,4.0,45.2k,1.5L,2.9k,15
6009,HCLTech,3.4,44.8k,3.8L,4.5k,284
6010,Tech Mahindra,3.4,42.6k,2.8L,4.5k,639
6011,Genpact,3.6,41.2k,2.3L,3.8k,1.2k
6012,Teleperformance,3.8,37k,96.1k,2.2k,1.3k
6013,Jio,4.4,33.1k,62.5k,4.1k,3
